,id,date,amount
56584,9186,2010-11-24,89.0
56585,9186,2011-12-15,104.0
56586,9186,2014-03-27,77.0
56587,9186,2013-06-03,139.0
56588,9186,2012-05-09,91.0
56589,9187,2017-07-09,140.0
56590,9187,2013-06-01,96.0
56591,9187,2016-06-16,80.0
56592,9187,2016-02-17,109.0
56593,9188,2014-12-22,65.0
56594,9188,2014-04-05,115.0
56595,9188,2012-10-17,74.0
56596,9188,2013-08-28,97.0
56597,9188,2014-01-13,118.0
56598,9188,2013-01-22,39.0
56599,9188,2010-12-18,81.0
56600,9189,2016-06-07,56.0
56601,9189,2014-07-05,78.0
56602,9189,2010-11-08,60.0
56603,9189,2015-11-05,73.0
56604,9189,2013-06-19,46.0
56605,9189,2013-08-25,102.0
56606,9189,2010-11-20,79.0
56607,9189,2014-09-14,40.0
56608,9190,2017-08-13,66.0
56609,9190,2016-04-21,108.0
56610,9190,2015-06-17,71.0
56611,9190,2012-07-21,95.0
56612,9190,2010-11-16,46.0
56613,9191,2015-10-20,48.0
56614,9191,2013-06-08,93.0
56615,9191,2011-10-14,119.0
56616,9191,2011-03-08,83.0
56617,9191,2010-07-10,97.0
56618,9191,2011-03-30,105.0
56619,9191,2011-11-26,82.0
56620,9191,2010-10-06,90.0
56621,9191,2015-01-28,95.0
56622,9192,2017-03-12,75.0
56623,9192,2013-09-10,64.0
56624,9193,2016-09-13,105.0
56625,9194,2016-09-19,93.0
56626,9194,2012-08-03,76.0
56627,9194,2011-06-26,67.0
56628,9194,2010-09-28,88.0
56629,9194,2012-10-10,122.0
56630,9194,2016-03-13,72.0
56631,9194,2016-01-09,85.0
56632,9194,2016-08-06,99.0
56633,9194,2014-05-21,55.0
56634,9194,2015-08-11,86.0
56635,9195,2015-03-26,67.0
56636,9195,2013-07-27,59.0
56637,9195,2014-04-26,90.0
56638,9196,2015-07-25,79.0
56639,9197,2015-09-30,70.0
56640,9197,2015-07-14,69.0
56641,9197,2011-04-22,75.0
56642,9197,2014-01-25,113.0
56643,9198,2015-01-02,95.0
56644,9198,2010-10-04,21.0
56645,9198,2012-04-28,91.0
56646,9198,2011-02-16,65.0
56647,9198,2012-02-09,57.0
56648,9198,2014-01-31,88.0
56649,9198,2013-05-23,120.0
56650,9198,2014-05-03,60.0
56651,9198,2010-06-13,104.0
56652,9198,2011-04-12,83.0
56653,9198,2010-11-23,83.0
56654,9198,2013-10-16,99.0
56655,9198,2010-09-06,76.0
56656,9199,2015-04-29,101.0
56657,9199,2010-12-14,113.0
56658,9199,2011-03-23,121.0
56659,9199,2011-04-10,115.0
56660,9199,2014-01-12,102.0
56661,9199,2013-01-12,114.0
56662,9199,2010-12-27,153.0
56663,9200,2016-04-25,89.0
56664,9200,2012-10-16,88.0
56665,9200,2011-12-31,126.0
56666,9200,2011-03-19,84.0
56667,9200,2011-05-07,111.0
56668,9200,2015-10-04,80.0
56669,9200,2014-03-23,111.0
56670,9200,2013-07-02,118.0
56671,9200,2015-11-21,64.0
56672,9201,2016-06-17,54.0
56673,9201,2014-04-02,93.0
56674,9201,2010-12-17,102.0
56675,9201,2015-01-14,61.0
56676,9201,2011-02-11,69.0
56677,9201,2013-05-04,116.0
56678,9202,2016-02-11,95.0
56679,9202,2011-12-06,89.0
56680,9202,2013-10-05,110.0
56681,9202,2015-02-14,110.0
56682,9203,2014-04-11,81.0
56683,9203,2010-09-06,113.0
56684,9203,2013-09-16,62.0
56685,9203,2011-11-04,135.0
56686,9203,2010-07-24,100.0
56687,9203,2010-12-10,98.0
56688,9203,2012-12-02,120.0
56689,9204,2014-07-24,106.0
56690,9204,2010-06-29,89.0
56691,9204,2013-06-04,114.0
56692,9204,2012-10-22,121.0
56693,9205,2014-07-11,65.0
56694,9205,2011-03-30,95.0
56695,9205,2013-12-18,98.0
56696,9206,2017-11-27,100.0
56697,9206,2011-01-24,82.0
56698,9206,2014-02-22,74.0
56699,9207,2013-07-20,105.0
56700,9207,2013-07-12,74.0
56701,9207,2012-07-21,76.0
56702,9207,2012-07-30,135.0
56703,9207,2012-09-26,98.0
56704,9207,2011-08-25,107.0
56705,9208,2015-11-30,57.0
56706,9208,2015-05-13,122.0
56707,9208,2013-11-20,89.0
56708,9209,2016-02-15,88.0
56709,9209,2014-12-14,89.0
56710,9209,2013-04-09,88.0
56711,9209,2014-10-20,82.0
56712,9209,2011-09-12,110.0
56713,9210,2016-10-22,90.0
56714,9210,2011-10-18,114.0
56715,9210,2013-01-21,98.0
56716,9210,2014-03-29,85.0
56717,9210,2010-12-09,75.0
56718,9211,2014-05-04,94.0
56719,9211,2012-04-16,40.0
56720,9211,2012-02-25,35.0
56721,9211,2011-11-17,68.0
56722,9211,2011-04-12,89.0
56723,9211,2012-04-16,112.0
56724,9211,2011-03-10,51.0
56725,9212,2016-06-11,58.0
56726,9212,2015-12-22,88.0
56727,9212,2014-11-10,96.0
56728,9212,2012-04-23,122.0
56729,9213,2014-12-31,113.0
56730,9213,2010-09-02,108.0
56731,9213,2013-01-16,69.0
56732,9214,2017-02-01,42.0
56733,9214,2015-04-13,94.0
56734,9214,2011-08-31,57.0
56735,9214,2013-10-11,132.0
56736,9214,2016-09-19,37.0
56737,9214,2014-01-22,94.0
56738,9214,2015-06-18,54.0
56739,9214,2012-06-20,53.0
56740,9214,2013-09-06,75.0
56741,9214,2014-02-14,62.0
56742,9215,2014-02-14,95.0
56743,9216,2016-03-27,155.0
56744,9216,2015-08-29,115.0
56745,9216,2015-05-04,92.0
56746,9216,2011-01-05,80.0
56747,9216,2014-04-21,64.0
56748,9216,2011-07-14,100.0
56749,9217,2016-03-27,97.0
56750,9217,2015-06-29,114.0
56751,9217,2013-06-21,102.0
56752,9217,2012-11-01,80.0
56753,9217,2014-09-09,93.0
56754,9217,2015-05-23,111.0
56755,9217,2015-12-12,71.0
56756,9218,2015-06-23,98.0
56757,9219,2016-05-23,88.0
56758,9219,2013-12-11,93.0
56759,9219,2014-06-21,99.0
56760,9219,2011-02-09,75.0
56761,9220,2016-02-11,55.0
56762,9220,2013-09-07,55.0
56763,9220,2010-11-06,134.0
56764,9220,2015-02-10,135.0
56765,9220,2011-06-06,88.0
56766,9220,2011-02-05,64.0
56767,9220,2011-11-09,127.0
56768,9220,2013-11-15,66.0
56769,9220,2010-08-13,80.0
56770,9221,2016-09-01,91.0
56771,9221,2010-10-21,110.0
56772,9221,2014-01-20,111.0
56773,9221,2016-04-18,110.0
56774,9221,2015-10-28,59.0
56775,9221,2016-05-14,91.0
56776,9221,2012-02-25,85.0
56777,9221,2015-10-24,144.0
56778,9221,2013-04-22,111.0
56779,9221,2012-06-30,46.0
56780,9221,2015-11-04,102.0
56781,9222,2014-11-15,107.0
56782,9222,2010-09-27,86.0
56783,9222,2011-11-23,143.0
56784,9222,2010-06-23,154.0
56785,9223,2017-07-06,79.0
56786,9223,2012-06-09,73.0
56787,9223,2011-03-27,106.0
56788,9223,2016-06-20,76.0
56789,9223,2010-10-20,62.0
56790,9223,2011-11-05,101.0
56791,9223,2015-06-06,156.0
56792,9223,2010-11-29,115.0
56793,9223,2012-12-29,67.0
56794,9223,2015-01-22,109.0
56795,9224,2014-12-12,141.0
56796,9224,2014-11-15,73.0
56797,9224,2012-06-07,57.0
56798,9224,2012-09-21,118.0
56799,9224,2010-11-13,92.0
56800,9225,2016-03-18,109.0
56801,9225,2011-09-25,113.0
56802,9225,2015-05-02,130.0
56803,9225,2012-08-11,100.0
56804,9225,2013-02-24,125.0
56805,9225,2013-06-08,118.0
56806,9225,2014-11-08,47.0
56807,9225,2013-08-10,88.0
56808,9226,2017-01-13,66.0
56809,9226,2016-09-08,94.0
56810,9226,2011-02-25,101.0
56811,9227,2016-01-02,74.0
56812,9227,2011-09-15,107.0
56813,9227,2012-06-25,96.0
56814,9228,2016-09-26,69.0
56815,9229,2016-12-28,77.0
56816,9229,2011-09-03,73.0
56817,9229,2014-12-12,101.0
56818,9230,2016-07-31,31.0
56819,9230,2014-12-17,155.0
56820,9230,2015-06-09,90.0
56821,9230,2016-02-03,82.0
56822,9230,2012-01-10,83.0
56823,9231,2017-06-22,91.0
56824,9231,2011-04-27,121.0
56825,9231,2015-04-11,56.0
56826,9231,2015-07-10,89.0
56827,9231,2015-06-16,83.0
56828,9231,2017-03-22,103.0
56829,9231,2015-05-12,113.0
56830,9232,2017-02-12,112.0
56831,9232,2011-11-18,127.0
56832,9232,2012-05-12,83.0
56833,9233,2016-07-13,113.0
56834,9234,2016-02-22,102.0
56835,9234,2015-11-16,90.0
56836,9234,2011-09-23,109.0
56837,9234,2013-08-18,99.0
56838,9234,2013-09-05,86.0
56839,9235,2016-07-02,84.0
56840,9235,2012-06-21,133.0
56841,9235,2010-08-16,102.0
56842,9235,2014-10-07,113.0
56843,9235,2015-05-14,133.0
56844,9235,2012-03-08,85.0
56845,9235,2011-01-03,110.0
56846,9236,2015-08-30,68.0
56847,9236,2015-03-11,82.0
56848,9236,2015-04-03,85.0
56849,9236,2011-07-11,108.0
56850,9236,2015-08-13,85.0
56851,9236,2015-01-20,94.0
56852,9236,2015-03-19,132.0
56853,9236,2014-09-20,71.0
56854,9236,2015-04-22,83.0
56855,9236,2013-11-15,54.0
56856,9236,2012-01-05,112.0
56857,9237,2015-11-03,86.0
56858,9237,2011-03-29,60.0
56859,9237,2015-08-28,82.0
56860,9237,2012-04-05,72.0
56861,9238,2014-07-15,83.0
56862,9238,2010-07-08,89.0
56863,9238,2011-03-13,74.0
56864,9238,2010-06-18,71.0
56865,9238,2012-03-20,143.0
56866,9238,2013-02-12,86.0
56867,9239,2015-05-12,130.0
56868,9239,2010-09-09,99.0
56869,9239,2014-07-27,78.0
56870,9239,2011-11-17,88.0
56871,9239,2012-08-19,84.0
56872,9240,2017-10-07,74.0
56873,9240,2014-06-28,84.0
56874,9240,2012-05-11,80.0
56875,9240,2013-06-05,80.0
56876,9240,2014-12-19,55.0
56877,9241,2015-09-01,111.0
56878,9241,2011-02-15,152.0
56879,9241,2012-04-22,96.0
56880,9241,2014-01-26,124.0
56881,9241,2014-05-04,118.0
56882,9241,2015-07-29,84.0
56883,9241,2012-08-15,97.0
56884,9242,2015-04-29,87.0
56885,9242,2013-04-08,86.0
56886,9242,2015-03-31,81.0
56887,9242,2015-04-06,85.0
56888,9242,2014-07-16,91.0
56889,9243,2017-01-22,99.0
56890,9243,2017-01-16,97.0
56891,9243,2017-01-25,86.0
56892,9243,2014-01-27,101.0
56893,9243,2016-12-27,104.0
56894,9243,2015-01-15,93.0
56895,9243,2016-02-10,71.0
56896,9243,2013-11-11,93.0
56897,9243,2014-05-26,104.0
56898,9243,2011-11-16,80.0
56899,9243,2016-01-06,117.0
56900,9243,2016-11-21,102.0
56901,9244,2016-04-11,116.0
56902,9244,2015-11-25,114.0
56903,9244,2011-12-02,95.0
56904,9244,2014-09-29,70.0
56905,9244,2015-06-10,68.0
56906,9244,2015-09-13,85.0
56907,9244,2016-02-01,99.0
56908,9245,2017-07-13,58.0
56909,9245,2014-09-06,108.0
56910,9246,2016-11-01,75.0
56911,9246,2010-11-23,105.0
56912,9246,2011-11-07,86.0
56913,9246,2015-08-03,68.0
56914,9247,2015-01-28,89.0
56915,9247,2013-06-27,125.0
56916,9247,2012-06-24,92.0
56917,9247,2010-09-02,122.0
56918,9247,2011-09-21,122.0
56919,9247,2014-06-21,73.0
56920,9247,2012-03-09,84.0
56921,9247,2013-06-30,105.0
56922,9247,2011-07-23,90.0
56923,9248,2015-04-30,51.0
56924,9248,2014-10-11,72.0
56925,9248,2011-01-09,106.0
56926,9248,2013-09-09,97.0
56927,9248,2012-09-02,90.0
56928,9248,2015-01-27,82.0
56929,9248,2012-09-26,64.0
56930,9249,2017-04-20,24.0
56931,9249,2010-08-25,43.0
56932,9249,2013-07-19,96.0
56933,9249,2013-10-19,99.0
56934,9249,2016-06-12,120.0
56935,9249,2015-05-14,69.0
56936,9250,2016-10-15,117.0
56937,9250,2016-06-13,129.0
56938,9251,2014-07-28,40.0
56939,9251,2010-08-09,81.0
56940,9251,2013-03-21,64.0
56941,9251,2011-06-28,58.0
56942,9252,2014-10-24,75.0
56943,9252,2013-11-15,86.0
56944,9252,2013-03-10,106.0
56945,9252,2014-01-06,83.0
56946,9252,2011-06-26,96.0
56947,9253,2015-08-08,74.0
56948,9253,2015-02-22,70.0
56949,9253,2015-03-17,89.0
56950,9253,2013-10-31,25.0
56951,9253,2013-08-26,65.0
56952,9253,2013-01-10,91.0
56953,9254,2016-04-10,78.0
56954,9254,2010-10-07,85.0
56955,9254,2010-12-12,96.0
56956,9255,2016-07-17,89.0
56957,9255,2016-01-10,77.0
56958,9255,2016-07-08,97.0
56959,9255,2010-08-05,80.0
56960,9256,2017-01-27,70.0
56961,9256,2013-02-09,74.0
56962,9256,2015-03-22,76.0
56963,9257,2015-06-28,83.0
56964,9258,2017-01-05,98.0
56965,9258,2013-08-21,109.0
56966,9258,2013-05-18,102.0
56967,9258,2015-11-06,121.0
56968,9258,2012-10-31,92.0
56969,9258,2010-08-15,78.0
56970,9258,2016-05-13,90.0
56971,9259,2016-07-02,119.0
56972,9259,2011-05-11,55.0
56973,9260,2016-01-20,86.0
56974,9261,2016-05-05,78.0
56975,9261,2015-03-20,93.0
56976,9261,2014-03-04,67.0
56977,9261,2014-12-03,72.0
56978,9261,2013-07-11,43.0
56979,9261,2010-11-11,73.0
56980,9261,2011-11-11,48.0
56981,9261,2013-12-05,89.0
56982,9261,2015-03-04,75.0
56983,9261,2013-06-11,54.0
56984,9261,2012-02-05,58.0
56985,9262,2014-03-26,95.0
56986,9262,2010-07-13,87.0
56987,9262,2012-04-15,53.0
56988,9262,2012-06-14,109.0
56989,9262,2011-04-10,89.0
56990,9263,2016-03-13,135.0
56991,9263,2014-10-07,73.0
56992,9263,2013-01-11,89.0
56993,9263,2015-09-23,87.0
56994,9263,2014-05-05,76.0
56995,9263,2011-10-28,90.0
56996,9263,2014-06-20,68.0
56997,9263,2014-08-31,75.0
56998,9264,2015-05-04,93.0
56999,9265,2015-11-13,80.0
57000,9265,2013-11-21,60.0
57001,9266,2015-08-16,96.0
57002,9266,2011-07-21,97.0
57003,9266,2011-04-08,96.0
57004,9266,2012-05-28,130.0
57005,9266,2010-08-06,76.0
57006,9266,2013-06-10,94.0
57007,9267,2016-04-15,86.0
57008,9267,2010-10-17,89.0
57009,9267,2014-01-09,90.0
57010,9268,2016-03-02,141.0
57011,9268,2013-05-10,102.0
57012,9268,2014-05-20,105.0
57013,9268,2011-06-12,112.0
57014,9268,2014-12-27,123.0
57015,9268,2015-02-05,126.0
57016,9268,2011-01-23,124.0
57017,9268,2010-11-24,130.0
57018,9268,2013-12-17,116.0
57019,9269,2016-01-29,41.0
57020,9269,2013-09-05,97.0
57021,9269,2015-12-10,58.0
57022,9269,2014-03-05,87.0
57023,9269,2014-10-07,101.0
57024,9269,2013-04-04,65.0
57025,9269,2012-03-12,99.0
57026,9269,2015-05-18,71.0
57027,9269,2010-09-18,70.0
57028,9270,2015-01-11,102.0
57029,9270,2014-09-18,128.0
57030,9270,2014-09-18,88.0
57031,9270,2011-08-22,123.0
57032,9271,2016-08-09,93.0
57033,9271,2016-03-12,124.0
57034,9271,2010-11-26,102.0
57035,9271,2014-02-01,94.0
57036,9271,2011-12-17,96.0
57037,9272,2017-05-28,76.0
57038,9272,2013-04-04,80.0
57039,9272,2014-10-30,73.0
57040,9273,2017-08-20,113.0
57041,9273,2014-08-09,122.0
57042,9273,2011-04-21,98.0
57043,9273,2015-08-07,102.0
57044,9273,2017-01-31,117.0
57045,9273,2013-10-10,114.0
57046,9273,2014-10-06,102.0
57047,9273,2017-08-10,79.0
57048,9273,2013-07-08,83.0
57049,9273,2016-08-06,123.0
57050,9273,2013-01-15,140.0
57051,9274,2015-04-25,49.0
57052,9274,2012-04-08,75.0
57053,9274,2013-03-23,101.0
57054,9274,2014-07-09,88.0
57055,9274,2014-12-08,80.0
57056,9274,2010-12-26,87.0
57057,9275,2016-09-22,123.0
57058,9275,2013-01-31,110.0
57059,9275,2014-02-08,89.0
57060,9275,2015-06-05,100.0
57061,9275,2015-04-23,108.0
57062,9276,2016-02-09,108.0
57063,9276,2014-04-14,78.0
57064,9277,2015-04-02,76.0
57065,9277,2015-04-12,94.0
57066,9277,2010-09-17,84.0
57067,9277,2010-12-25,63.0
57068,9277,2011-12-10,99.0
57069,9277,2013-07-22,121.0
57070,9277,2013-08-18,69.0
57071,9277,2013-06-24,63.0
57072,9277,2012-02-16,113.0
57073,9277,2012-12-17,109.0
57074,9278,2015-09-04,81.0
57075,9278,2011-07-05,98.0
57076,9278,2014-12-25,96.0
57077,9278,2012-03-17,71.0
57078,9279,2016-07-31,73.0
57079,9279,2014-09-30,93.0
57080,9279,2011-03-28,101.0
57081,9279,2014-11-20,106.0
57082,9279,2010-07-28,102.0
57083,9279,2013-05-02,86.0
57084,9280,2016-08-09,54.0
57085,9280,2015-11-25,60.0
57086,9280,2014-01-07,71.0
57087,9281,2016-05-05,127.0
57088,9281,2012-03-18,134.0
57089,9281,2013-07-07,97.0
57090,9281,2014-08-05,83.0
57091,9281,2013-10-20,109.0
57092,9281,2016-03-26,90.0
57093,9281,2010-07-28,96.0
57094,9282,2015-06-29,102.0
57095,9283,2015-01-22,63.0
57096,9283,2012-05-07,84.0
57097,9283,2014-11-16,79.0
57098,9283,2010-10-15,72.0
57099,9283,2013-08-16,80.0
57100,9284,2016-02-24,115.0
57101,9285,2015-08-21,116.0
57102,9285,2012-12-15,74.0
57103,9285,2013-06-29,84.0
57104,9285,2010-10-14,117.0
57105,9285,2013-02-13,59.0
57106,9286,2016-03-14,139.0
57107,9286,2012-03-11,122.0
57108,9286,2012-08-22,130.0
57109,9286,2014-11-26,68.0
57110,9286,2014-08-15,94.0
57111,9286,2011-05-10,74.0
57112,9286,2011-12-21,119.0
57113,9286,2012-08-30,109.0
57114,9286,2014-06-07,78.0
57115,9287,2014-10-02,90.0
57116,9287,2013-08-04,61.0
57117,9287,2011-08-18,84.0
57118,9287,2011-02-08,108.0
57119,9287,2011-01-10,88.0
57120,9287,2011-05-19,83.0
57121,9288,2015-03-31,112.0
57122,9288,2010-08-20,73.0
57123,9288,2010-09-21,35.0
57124,9288,2015-02-07,118.0
57125,9288,2014-03-02,51.0
57126,9289,2015-02-10,103.0
57127,9289,2014-10-03,84.0
57128,9289,2011-02-24,89.0
57129,9289,2013-05-19,81.0
57130,9289,2015-01-04,85.0
57131,9289,2013-07-12,58.0
57132,9289,2013-08-09,46.0
57133,9290,2013-07-16,109.0
57134,9290,2011-04-19,99.0
57135,9290,2010-10-28,119.0
57136,9290,2013-03-13,84.0
57137,9290,2011-10-26,69.0
57138,9290,2011-05-14,106.0
57139,9291,2014-12-25,101.0
57140,9291,2012-07-02,86.0
57141,9291,2013-07-12,70.0
57142,9292,2015-10-09,124.0
57143,9293,2016-09-06,103.0
57144,9293,2012-06-26,100.0
57145,9293,2013-10-11,100.0
57146,9293,2015-07-02,148.0
57147,9293,2010-08-17,84.0
57148,9294,2016-05-20,76.0
57149,9294,2012-02-17,139.0
57150,9294,2014-10-09,128.0
57151,9295,2015-02-22,71.0
57152,9295,2012-07-08,99.0
57153,9295,2012-02-04,112.0
57154,9295,2010-10-15,111.0
57155,9295,2011-12-31,81.0
57156,9295,2014-06-13,78.0
57157,9295,2010-06-23,112.0
57158,9295,2012-11-07,104.0
57159,9296,2017-09-30,68.0
57160,9296,2016-11-06,62.0
57161,9296,2011-04-15,63.0
57162,9296,2011-07-10,78.0
57163,9296,2013-04-24,79.0
57164,9296,2011-04-13,79.0
57165,9296,2010-08-13,78.0
57166,9297,2015-08-04,49.0
57167,9297,2012-03-31,79.0
57168,9297,2011-06-01,64.0
57169,9297,2013-07-19,53.0
57170,9297,2013-05-06,71.0
57171,9297,2012-10-18,79.0
57172,9297,2014-09-04,48.0
57173,9297,2012-01-18,111.0
57174,9297,2012-09-04,60.0
57175,9297,2012-05-09,69.0
57176,9298,2014-04-04,133.0
57177,9298,2012-03-22,71.0
57178,9298,2011-11-14,89.0
57179,9298,2010-10-21,79.0
57180,9299,2015-05-21,64.0
57181,9300,2014-11-15,78.0
57182,9301,2014-08-20,47.0
57183,9301,2012-08-07,67.0
57184,9301,2014-08-27,66.0
57185,9302,2015-10-30,87.0
57186,9302,2014-05-23,96.0
57187,9302,2013-11-12,104.0
57188,9302,2014-01-30,96.0
57189,9302,2013-09-18,88.0
57190,9303,2016-10-18,113.0
57191,9303,2010-07-25,60.0
57192,9303,2010-10-24,70.0
57193,9303,2015-10-29,97.0
57194,9303,2010-09-26,98.0
57195,9303,2012-03-21,83.0
57196,9303,2010-10-29,87.0
57197,9303,2014-01-28,90.0
57198,9303,2012-01-14,118.0
57199,9303,2015-02-12,107.0
57200,9304,2015-02-23,99.0
57201,9305,2016-07-29,94.0
57202,9305,2013-12-13,58.0
57203,9305,2015-04-10,71.0
57204,9305,2015-10-04,48.0
57205,9305,2016-07-19,114.0
57206,9305,2016-02-02,105.0
57207,9306,2016-12-14,103.0
57208,9306,2010-06-16,105.0
57209,9306,2012-04-23,60.0
57210,9307,2016-03-19,96.0
57211,9307,2013-01-07,72.0
57212,9307,2016-03-12,57.0
57213,9307,2012-09-13,86.0
57214,9308,2015-03-28,83.0
57215,9308,2010-09-10,75.0
57216,9308,2013-04-22,129.0
57217,9308,2014-07-19,77.0
57218,9308,2014-06-10,64.0
57219,9308,2011-04-07,115.0
57220,9309,2014-06-12,73.0
57221,9309,2012-02-01,71.0
57222,9309,2011-01-23,60.0
57223,9309,2011-07-09,99.0
57224,9309,2013-09-20,66.0
57225,9309,2012-10-30,58.0
57226,9309,2014-03-05,74.0
57227,9309,2012-05-17,53.0
57228,9309,2011-11-27,83.0
57229,9309,2013-01-14,84.0
57230,9310,2015-05-20,99.0
57231,9310,2011-06-01,96.0
57232,9310,2011-10-27,94.0
57233,9310,2014-06-27,86.0
57234,9310,2011-01-02,117.0
57235,9310,2012-04-14,102.0
57236,9310,2014-02-28,143.0
57237,9310,2014-09-11,125.0
57238,9310,2014-06-08,93.0
57239,9311,2016-02-18,102.0
57240,9312,2015-05-22,87.0
57241,9312,2011-04-27,89.0
57242,9312,2012-09-15,100.0
57243,9312,2014-05-24,117.0
57244,9313,2017-07-21,63.0
57245,9313,2011-12-18,97.0
57246,9313,2015-08-30,77.0
57247,9313,2011-09-03,122.0
57248,9313,2013-06-01,62.0
57249,9313,2016-08-04,69.0
57250,9313,2013-02-15,103.0
57251,9313,2017-03-31,93.0
57252,9313,2015-12-24,86.0
57253,9314,2016-08-04,95.0
57254,9314,2016-08-22,131.0
57255,9314,2014-07-05,118.0
57256,9314,2012-05-23,84.0
57257,9314,2013-12-03,92.0
57258,9314,2012-04-20,98.0
57259,9314,2012-07-17,100.0
57260,9315,2015-08-16,75.0
57261,9315,2011-10-15,96.0
57262,9315,2015-03-17,138.0
57263,9316,2015-04-16,92.0
57264,9317,2017-02-11,80.0
57265,9317,2013-09-27,72.0
57266,9317,2012-03-05,114.0
57267,9317,2012-04-12,122.0
57268,9318,2015-02-28,85.0
57269,9319,2015-12-09,80.0
57270,9319,2010-06-10,82.0
57271,9319,2014-07-07,49.0
57272,9319,2014-06-15,70.0
57273,9319,2011-11-26,47.0
57274,9319,2012-12-26,66.0
57275,9319,2014-11-06,91.0
57276,9320,2015-03-15,70.0
57277,9320,2014-05-11,66.0
57278,9321,2016-03-23,100.0
57279,9321,2015-09-28,85.0
57280,9321,2012-02-09,111.0
57281,9321,2011-06-04,86.0
57282,9321,2012-06-30,117.0
57283,9321,2013-10-02,77.0
57284,9321,2014-12-23,107.0
57285,9321,2014-08-29,112.0
57286,9321,2012-03-13,81.0
57287,9321,2013-11-08,101.0
57288,9322,2014-03-14,88.0
57289,9322,2013-05-10,99.0
57290,9322,2011-04-22,97.0
57291,9322,2012-03-24,78.0
57292,9322,2012-06-20,96.0
57293,9322,2011-03-14,77.0
57294,9322,2012-10-17,85.0
57295,9323,2014-06-06,77.0
57296,9323,2012-06-25,96.0
57297,9323,2012-01-16,92.0
57298,9323,2014-03-20,73.0
57299,9323,2013-05-11,88.0
57300,9323,2014-05-21,102.0
57301,9324,2017-01-16,126.0
57302,9324,2014-06-14,113.0
57303,9324,2015-08-23,108.0
57304,9324,2013-06-13,78.0
57305,9325,2016-06-30,114.0
57306,9325,2010-09-23,87.0
57307,9325,2015-02-18,105.0
57308,9325,2015-01-16,86.0
57309,9325,2011-03-05,98.0
57310,9325,2012-02-11,121.0
57311,9326,2015-05-02,115.0
57312,9326,2013-10-05,88.0
57313,9326,2012-03-19,109.0
57314,9326,2011-03-07,61.0
57315,9326,2013-08-07,77.0
57316,9326,2014-03-27,83.0
57317,9326,2012-09-12,85.0
57318,9326,2014-07-17,107.0
57319,9326,2014-10-04,91.0
57320,9326,2012-01-23,103.0
57321,9326,2015-03-03,53.0
57322,9326,2011-07-06,74.0
57323,9326,2010-12-08,84.0
57324,9326,2013-03-24,73.0
57325,9327,2015-01-28,89.0
57326,9327,2013-01-22,123.0
57327,9327,2010-08-14,23.0
57328,9327,2013-12-04,77.0
57329,9327,2013-03-06,127.0
57330,9328,2015-05-02,54.0
57331,9328,2012-06-09,62.0
57332,9328,2011-04-01,78.0
57333,9329,2014-10-12,95.0
57334,9329,2011-09-22,60.0
57335,9329,2012-10-28,119.0
57336,9329,2014-09-11,103.0
57337,9329,2010-08-24,118.0
57338,9329,2011-06-29,109.0
57339,9329,2014-01-17,99.0
57340,9330,2015-01-31,115.0
57341,9330,2012-07-17,85.0
57342,9330,2012-03-07,131.0
57343,9330,2010-11-16,146.0
57344,9330,2013-09-02,102.0
57345,9330,2011-03-10,103.0
57346,9330,2014-08-10,103.0
57347,9330,2012-06-08,104.0
57348,9330,2010-12-26,80.0
57349,9331,2016-03-11,60.0
57350,9331,2011-05-09,88.0
57351,9331,2010-10-23,112.0
57352,9331,2014-08-14,110.0
57353,9332,2014-01-22,87.0
57354,9332,2011-12-16,104.0
57355,9332,2013-10-30,97.0
57356,9333,2014-06-23,60.0
57357,9334,2016-07-09,124.0
57358,9334,2016-05-17,73.0
57359,9334,2010-09-16,92.0
57360,9334,2010-08-28,115.0
57361,9334,2012-02-11,135.0
57362,9334,2011-01-31,75.0
57363,9334,2016-04-28,84.0
57364,9334,2015-05-03,60.0
57365,9335,2013-11-25,59.0
57366,9335,2010-06-24,122.0
57367,9335,2012-06-06,101.0
57368,9335,2010-07-13,81.0
57369,9335,2012-03-30,44.0
57370,9335,2013-07-14,80.0
57371,9336,2016-02-12,82.0
57372,9336,2015-06-29,47.0
57373,9336,2014-12-06,61.0
57374,9336,2010-07-29,38.0
57375,9336,2012-12-10,108.0
57376,9336,2012-10-21,114.0
57377,9336,2011-07-07,90.0
57378,9336,2010-06-05,100.0
57379,9337,2016-03-16,86.0
57380,9337,2014-04-06,49.0
57381,9337,2015-09-10,55.0
57382,9337,2012-03-22,109.0
57383,9337,2014-12-09,87.0
57384,9337,2014-08-20,86.0
57385,9337,2011-05-04,78.0
57386,9337,2013-07-24,61.0
57387,9337,2010-06-28,98.0
57388,9338,2016-12-18,93.0
57389,9339,2014-10-04,88.0
57390,9339,2012-03-14,79.0
57391,9339,2012-08-16,105.0
57392,9339,2014-02-15,60.0
57393,9339,2011-12-31,94.0
57394,9339,2013-07-23,89.0
57395,9339,2011-08-08,57.0
57396,9339,2013-12-08,83.0
57397,9340,2017-02-15,112.0
57398,9340,2011-01-30,50.0
57399,9340,2016-11-26,87.0
57400,9341,2015-04-08,102.0
57401,9341,2014-07-03,60.0
57402,9341,2012-03-15,71.0
57403,9341,2010-10-19,93.0
57404,9341,2011-03-29,97.0
57405,9341,2010-06-28,99.0
57406,9342,2016-02-23,116.0
